#numAllW:283444091
PROVEEDOR,1627
MÓVIL,5537
TELEFÓNICA,2769
CONEXIONES,4551
RELÉS,129
CENTRALES,6901
CIRCUITOS,3727
COMUNICACIONES,10563
CORREO,7126
POSTAL,2687
SERVICIO,56984
ATENDIDO,687
INTRODUJERON,1956
AD100,1
AD200,2
AD300,1
AD400,1
AD500,1
SANT,7722
JULIÀ,216
LÒRIA,14
AD600,1
AD700,2
CREADOS,7086
RESPECTIVAMENTE,15546
LOCALIZAN,1878
EXISTEN,50811
SECCIÓN,32430
DEDICADA,13005
ARQUITECTURA,23800
MONUMENTOS,11186
METRO,13083
CUADRADO,4861
IGLESIA,93570
CONSTRUIDA,14449
C,127080
POCAS,14627
IGLESIAS,13410
ROMÁNICAS,637
CILÍNDRICO,923
FECHADO,1521
LITERATURA,28382
ORÍGENES,13369
LIBRO,70453
OBRA,120437
CONTIENE,32643
DOCUMENTOS,14673
ORIGINAL,58104
CONSERVA,13981
CASA,97189
FITER,9
RIBA,464
COPIA,7432
VALL,768
OTRA,113269
ARCHIVOS,11853
PÁRROCO,2404
DESCRIBEN,3113
PRIVILEGIOS,3638
ATRIBUCIONES,1680
POETA,20556
INSPIRÓ,2992
PUBLICADA,15737
AUTORES,25318
CONTEMPORÁNEA,6599
CITAR,3906
PARTICIPANDO,4726
ALGUNOS,147591
ESCRITORES,12007
EDICIÓN,76778
EDITORIALES,2369
CATALANAS,922
EVENTO,13980
IMPORTANTE,87605
CULTURAL,32831
CELEBRADO,6162
INTÉRPRETES,3345
PARTICIPADO,8200
UBICADO,24576
CELEBRA,15123
FESTIVAL,27806
DEDICADO,14894
JAZZ,8511
NOCHES,5004
JUEVES,4719
JULIO,64813
AGOSTO,52103
REALIZA,28440
DIJOUS,16
ROCK,32641
PUNTUALMENTE,453
OFRECEN,5969
CONCIERTOS,16926
PÚBLICO,51115
ASISTENTE,6905
DIRIGIDA,28906
FUNDADA,22291
CERTAMEN,4239
CANTO,11194
FAMA,14842
AVALADO,356
HABER,67109
OFRECIDO,2371
REGULARMENTE,3663
CICLOS,3457
REALCIONADA,1
PIRENAICAS,89
DANZAS,3218
CARACTERÍSTICAS,47605
MARRATXA,1
VALIOSOS,1282
RECOPILADOS,536
FOLCLORISTA,303
PARTICIPÓ,33543
REPRESENTADA,5908
HECHO,99105
ATRAJO,2134
ATENCIÓN,22708
MEDIOS,32951
COMUNICACIÓN,27622
ENTONADA,35
ELIMINADA,2709
SEMIFINAL,2789
COMPOSICIONES,6969
INTERPRETADA,7314
CANTANTE,36179
FIESTAS,25499
GENERALMENTE,32075
FESTIVOS,1096
CUMPLIMIENTO,4501
OBLIGATORIO,2567
RETRIBUIDOS,28
RECUPERABLES,68
OFICINAS,8158
ESTABLECIMIENTOS,3978
BANCARIOS,512
PELUQUERÍAS,73
TRANSPORTE,27205
DISTRIBUCIÓN,31293
MERCANCÍAS,3460
RELACIONADOS,15775
DIRECTAMENTE,22883
TURISMO,15739
COINCIDIDO,182
PETICIÓN,8032
SECTORES,12545
PATRONAL,1444
PERMITIDO,5348
ABRIR,7048
EMPRESAS,26298
DEDICADAS,3651
ORIGINANDO,625
DEBATE,10340
PROTESTAS,3730
ASOCIACIONES,6789
EDUCACIÓN,40893
SISTEMAS,33662
EDUCATIVOS,2891
CONVIVEN,788
CENTROS,18676
DEPENDIENTE,5467
MINISTERIO,19252
AÑADIR,7797
EXISTENCIA,26519
CONGREGACIONALES,16
RIGEN,894
MAYORITARIAMENTE,4079
IMPARTEN,827
CLASES,19198
PROMOVIENDO,1008
ESCOLAR,5353
2005,117076
2006,170695
INSCRITOS,1029
612,951
541,956
ESTUDIOS,67790
SUPERIORES,11169
FIRMADOS,998
CONVENIOS,1294
COLABORACIÓN,17919
UNIVERSIDAD,76949
ESCUELA,64218
IMPARTE,1309
CARRERA,81093
ENFERMERÍA,2108
INFORMÁTICA,5241
GESTIÓN,17081
CARRERAS,12754
CIENCIAS,25108
VIRTUALES,1498
ASIGNATURAS,823
CICLO,13200
ACTUALIZACIÓN,3035
ENSENYAMENT,18
PROFESSIONAL,783
AIXOVALL,8
SITUAT,5
MESES,46233
VERANO,28521
ORGANIZA,5191
HONOR,35867
RELEVANDO,83
DEPORTES,13751
JUEGOS,48061
EUROPA,44254
MULTILINGÜE,391
COMPETICIÓN,11424
AMPARO,2546
COI,1097
MILLÓN,7089
BALONCESTO,8983
CICLISMO,3104
TEMPORADA,88292
ASCENSO,13466
MANO,31886
ENTRENADOR,17023
EQUIPO,121018
PATROCINIO,2026
EMPRESA,46228
RELOJERA,53
DENOMINARSE,2251
CAMBIÓ,12859
DOMICILIO,2354
DESAPARICIÓN,7052
EDICIONES,32492
IMPULSÓ,2646
DEPORTE,14623
DOMINIOS,4426
ESQUIABLES,28
ESTACIONES,15483
ESQUÍ,2298
COMPLEJO,15930
DESTINADO,7940
OCIO,2892
PRACTICAR,3447
SURGIDA,1047
FUSIÓN,11054
ALIANZA,16426
PAL,2335
ZONA,107582
COTA,2003
MÁXIMA,18931
2160,111
MÍNIMA,6083
1960,18046
PISTAS,8240
MARCADAS,1548
DIFERENTE,18542
DIFICULTAD,6562
INTENTÓ,11020
CLASIFICÓ,3213
FINAL,116659
ESTUDIA,5375
CANDIDATURA,8035
CONJUNTA,3164
ALBERGA,7891
ETAPAS,10022
INICIADA,3237
FÚTBOL,45947
SALA,22176
LIGA,34720
DIVISIÓN,49609
ENFRENTAN,2322
CAMPEÓN,32489
COPA,28769
GANADOR,13872
JUEGA,20403
RONDA,16599
PREVIA,5448
JUEGAN,3059
SELECCIÓN,31621
PARTICIPA,11414
COMPETICIONES,5968
NUNCA,48086
GOL,11389
MINUTO,5752
PARTIDO,102791
DISPUTADO,4675
DIVIDIDA,7354
CATEGORÍAS,16433
FASE,24877
ESTAR,46293
INSCRITO,1442
CLUB,79491
MILITA,2355
DEPORTISTAS,4426
FUTBOLISTA,18343
ORIGINARIO,5777
VIVIÓ,14420
CUANTOS,3623
ANTES,137640
IR,23643
FC,6123
BARCELONA,41157
JUGADO,5586
PILOTO,13428
MOTOS,1060
VENCEDOR,3737
CATEGORÍA,158927
ESTABLECIDA,5316
RESIDENCIA,11710
EX,49818
EQUÍPOS,6
NATURAL,43454
RELIGIÓN,15125
NINGUNA,27832
HACE,115617
MENCIÓN,8062
EXPLÍCITA,1267
GARANTIZA,1670
EJERCICIO,7750
LIBRE,36879
MANTENIMIENTO,12076
RELACIONES,32157
TRADICIÓN,24900
NÓTESE,1500
UNO,238638
CATÓLICO,5371
CELEBRACIÓN,9641
RELIGIOSA,11739
FIESTA,24269
FREEDOM,1503
ESTIMA,6900
90,26853
PROFESA,496
RELIGIONES,4278
PRACTICAN,1715
—POR,294
NORTEAFRICANOS,105
ESTABLECIDOS—,1
VÉASE,134610
REFERENCIAS,243320
BIBLIOGRAFÍA,53041
ENLACES,348271
EXTERNOS,324691
ARGENTINA,58258
ORGANIZADO,7984
EXTREMO,18637
SURESTE,11712
DIVIDIDO,7798
AUTÓNOMA,11050
NACIÓN,17378
FEDERAL,22143
PROMEDIAN,76
ÍNDICES,2031
ECONÓMICO,18232
ENCUENTRAN,55420
ALTOS,12359
NOMINAL,1914
30º,493
CONSIDERA,26247
ADQUISITIVO,492
PBI,253
TRASFORMA,60
23º,341
INGLÉS,129168
UNITED,5777
NATIONS,875
2010,73060
CLASIFICADA,1841
INGRESOS,9415
MEDIANOS,670
BANCO,16359
780,985
400,15956
EXTENSO,4758
CONTINENTE,10392
AMERICANO,11567
CONSIDERANDO,4427
SOLAMENTE,22021
CONTINENTAL,7050
SUJETA,1993
EFECTIVA,4130
CONSIDERAN,11096
ISLAS,30105
REIVINDICADOS,65
ÁREA,55163
ANTÁRTICA,1004
RECLAMADA,491
PARALELO,5718
60°,982
DENOMINADA,13488
INCLUYE,41233
ELEVARÍA,86
761,587
274,1837
SÉPTIMO,5499
EMBARGO,138434
RECLAMACIÓN,1611
CONGELADA,350
ESTABLECIDO,10119
CONSTITUYA,196
RENUNCIA,6340
ABARCA,8206
LIMITA,15484
NORDESTE,3116
OESTE,56973
GOBERNÓ,3262
BUENOS,50160
AIRES,41516
ORGANIZÁNDOSE,181
PROCLAMADA,815
FORMALMENTE,4884
TUCUMÁN,3326
SOBERANO,3621
TOPONIMIA,4509
PROVIENE,13498
ARGENTUM,57
ASOCIADO,7953
LEYENDA,14515
COMÚN,45576
PRIMEROS,74290
EXPLORADORES,1995
QUIENES,33934
DENOMINARON,768
RIO,13082
DA,72576
PRATA,119
DESCUBIERTO,10704
EXPEDICIÓN,16571
PARTICIPABA,1262
LLEGÓ,54151
LLAMÁNDOLO,371
DULCE,10611
MENCIONA,10007
POEMA,9616
PUBLICADO,34005
CONQUISTA,15217
PLATA,26180
DESCRIBE,12522
TRABA,478
JUAN,88804
ROSARIO,11093
ARTES,25690
GRÁFICAS,2334
COLEGIO,26433
JOSÉ,84095
1985,27200
APARECE,56370
RATIFICADO,1221
PUBLICARSE,1044
MANUSCRITA,345
RELATO,7694
FINALES,57031
DENOMINAR,2214
RELACIONADO,9328
CUENCA,14598
POBLADORES,6420
VIRREINATO,2365
CREADO,30992
1776,1352
ANTECEDENTE,1862
INMEDIATO,7177
INDEPENDIZADO,125
1816,2102
LLEVÓ,28371
UTILIZÓ,9155
EMPLEADO,8093
GOBIERNOS,8918
SUCEDIERON,1792
MANTUVO,17853
1835,2543
1852,2849
UTILIZARON,3461
NOMBRES,29806
CONFEDERACIÓN,5631
FEDERACIÓN,13621
SANCIONÓ,648
INCORPORARSE,1911
INCORPORÓ,6456
35,30282
PARANÁ,3601
DECRETÓ,1655
CONFIRMADO,3690
REUNIFICADO,65
UTILIZAR,19761
TÍTULO,73420
ARGENTINO,23804
REMONTAN,2527
HALLAZGOS,3033
CAZADORES,3436
RECOLECTORES,690
HABITABAN,2112
AGRICULTORES,2421
INSTALADOS,1443
PRECOLOMBINA,724
UBICADA,23013
XIV,7461
XV,9348
CONQUISTÓ,2826
PROVINCIAS,20489
PROVINCIA,78437
NOROESTE,17554
INCORPORANDO,1767
TERRITORIOS,18004
INCA,3809
ATRIBUYE,4901
SEÑORÍOS,1176
INTENTARON,3407
RESISTIR,2332
INCAS,1716
LOGRARON,7488
DOMINARLOS,34
TRASLADANDO,480
COLONOS,5555
DEPORTADOS,808
TRIBUS,8000
BOLIVIANO,2109
RESISTIERON,629
EXITOSAMENTE,1295
INCAICA,306
MANTUVIERON,3737
INDEPENDIENTES,9321
FUERTE,37335
ASENTAMIENTO,7038
INSTALADO,4050
BASES,13354
ESTABLECIMIENTO,9408
COLONIAL,8731
IMPUSO,3905
SUJETO,7400
AUTORIDAD,14379
PROGRESIVA,2298
MIXOGÉNESIS,15
TENIENDO,17809
ECONÓMICAS,10590
FUNDAMENTALES,6504
GANADERÍA,6512
EXTENSIVA,689
SURGE,7004
CLARAMENTE,10610
RESULTARÍA,868
PARADIGMÁTICA,63
DECISIVA,2620
GESTA,1109
INDEPENDENTISTA,1678
PERÍODO,36220
COMENZÓ,63905
DESIGNADA,1645
IDEA,34605
MEJOR,119682
EVENTUAL,1669
ATAQUE,31320
PORTUGUÉS,15817
ACCESO,31919
FÁCIL,13884
NAVEGACIÓN,7270
ATLÁNTICA,1650
PRODUJO,20662
LEVANTAMIENTO,4183
INDÍGENA,6970
EPICENTRO,830
ABARCÓ,687
COLOMBIANO,7771
PERMANECIERON,2640
BAJO,156594
CONTROL,47078
INDÍGENAS,14183
PRINCIPALMENTE,47759
PATAGONIA,1776
LLANURA,4278
PAMPEANA,319
ASIMISMO,18574
COLONIZADOS,166
SINO,67456
HABITADOS,615
AUTÓCTONOS,920
PRINCIPIOS,45873
TUVIERON,22070
LIDERÓ,2350
TROPAS,37054
EXPULSARON,482
FUERZAS,46069
BRITÁNICAS,4563
MANDO,33068
DIRIGIENDO,1992
BATALLONES,2012
MILICIANOS,1123
CRIOLLOS,1347
PORTEÑOS,734
INTERIOR,47753
ASUNCIÓN,7003
PARAGUAY,8373
CÓRDOBA,15830
ESCLAVOS,6727
NEGROS,7330
VOLUNTAD,9599
PRECIPITÓ,450
DESTITUCIÓN,1260
VIRREY,5946
CONTINUACIÓN,17898
ELEGIR,7881
SANTIAGO,31098
LINIERS,813
CONVERTIDO,13991
HÉROE,7901
RECONQUISTA,2817
DEFENSA,33089
LÍDERES,10188
MILICIAS,2747
CONVIRTIERON,5828
RÁPIDAMENTE,20256
ÉLITE,3073
INGRESANDO,906
EXCLUSIVAMENTE,10341
GOBERNABA,1153
PRESIÓN,16598
INÉDITO,1766
EJÉRCITOS,8212
BRITÁNICOS,9665
DIERON,12892
PRESTIGIO,6525
GANÓ,34421
DEMÁS,32531
DERROCÓ,869
EXPULSÓ,1202
ELIGIENDO,784
INTEGRADA,9680
DIO,47706
1810,3855
1824,2496
CONGRESO,25431
DIPUTADOS,11673
EXILIADOS,1861
ALTO,52425
PERÚ,27212
UTILIZANDO,13489
FÓRMULA,10878
JURADA,216
DISIPAR,238
RUMORES,3994
INTENCIÓN,14028
SOMETERSE,1272
PORTUGAL,12737
RETOCÓ,43
SESIÓN,6497
SECRETA,4560
ACTA,5734
APROBADA,3771
USÓ,6320
JURAMENTO,2413
FRASE,13177
BANDA,107449
UNIDAS,7713
PROTECTORADO,1248
OCUPACIÓN,10613
INTEGRARON,1069
ESTUVIERON,8284
REPRESENTADAS,1904
SUDAMÉRICA,3134
ENCONTRABAN,9666
FOCOS,1132
RESISTENCIA,18793
INTENTABAN,1025
RESTAURAR,2526
MONARQUÍA,5119
AVANCES,4261
CONTENIDOS,8814
MARTÍN,21226
RESPONSABLE,13720
GESTAS,224
LIBERTADORAS,77
FINALIZARON,905
FORMACIÓN,40638
DÉCADAS,12768
TUMULTUOSAS,22
ACABADO,3244
GUERRAS,10461
SURGIERON,3821
FUERTES,14143
HEGEMONÍA,1815
OPUSO,2723
PROPUGNADO,55
CONSTITUIR,2131
LUCHAS,4621
CONDUJERON,1159
LARGA,22152
SERIE,134918
SANGRIENTAS,382
FACCIONES,2291
1820,3245
1861,3257
LUSOBRASILEÑA,11
DESENCADENÓ,845
1825,2682
1828,2129
INTENTABA,2170
PONER,20870
FIN,61459
BRASIL,19098
DECLARADA,5054
ADOPTANDO,1445
EXCEPTO,13687
BREVE,14697
INTERVALO,2714
CARECIÓ,193
ASUMIENDO,1882
PLENITUD,910
RESPECTIVOS,3843
EXCEPCIÓN,12496
ASUMIDA,460
GOBERNADOR,32891
DESEMPEÑADO,1916
TENDENCIA,10080
ESA,77385
ETAPA,31662
BÉLICOS,862
MONTEVIDEO,6678
COLORADO,4055
APOYAR,5970
CONSTITUCIONAL,8321
ROSAS,5975
DERROTADO,9356
URUGUAY,12436
ENCABEZADA,2703
ANTIRROSISTA,33
ASUMIÓ,7170
PRESIDENCIA,16480
PROVISIONAL,5193
DURÓ,7876
SANCIÓN,2303
RECHAZADA,2187
SEPARÓ,3040
DEBIÓ,10796
ESTABLECER,13209
DERROTÓ,9982
LOGRAR,13100
REUNIFICACIÓN,826
CONFEDERADAS,276
RINDIERON,899
PORTEÑAS,255
TRAS,176842
PUSO,16288
SEPARADOS,5342
MITRE,2004
UNIFICADA,803
VIO,20947
INVOLUCRADA,840
OCUPAR,7579
NEGARA,198
PARAGUAYAS,365
DIRECCIÓN,53630
ACCIONES,20657
TRIPLE,5218
CONFLICTO,18573
IMPOPULAR,584
ENVIARON,2173
ESCASAS,2564
MURIENDO,2208
MASCULINA,3824
CONTIENDA,2616
SIGNIFICÓ,3347
CONSOLIDACIÓN,3055
FIJÓ,1847
ACEPTÓ,6817
SOMETER,1531
ARBITRAJE,1296
PILCOMAYO,279
VERDE,24062
CONSERVADORES,3377
SECRETO,11564
LLAMADA,56525
CONSISTIÓ,2063
GENOCIDAS,62
ANEXAR,199
PAMPEANOS,44
PATAGÓNICOS,311
ÉXITO,59827
MEDIDA,28258
PROPICIÓ,1347
ACCIÓN,45536
SIMILAR,34608
1884,3530
SUFRIÓ,12919
DESTINADA,4375
ANIQUILAR,357
INDIOS,9113
PLENAMENTE,3210
INICIA,13704
EXTENDERÁ,216
INVERSIÓN,6264
ORIENTADOS,1192
DESTINO,16924
MERCADO,34485
EUROPEO,15134
ALCANZÓ,18299
NIVELES,18467
ATRAJERON,375
REPRESENTABA,3465
PASARÍA,2953
REPRESENTAR,7660
55,20870
APROXIMADAMENTE,37487
ESTABILIZARÍA,6
CENSOS,1457
1869,3065
877,524
2001,63439
36,23824
260,3304
130,7116
1930,12245
ORTIZ,4710
RICARDO,11163
1974,18831
ECONÓMICA,24188
PLUS,3284
ULTRA,2684
PAG,3966
508,989
1870,4673
MEADOWS,271
DONELLA,23
H,51718
ET,37990
1975,20680
MÉXICO,65333
FONDO,25538
51,18598
1400,1345
OFICINA,12000
070,410
146,3273
294,1959
339,1692
CONOCIDO,86936
GRANERO,674
MODERNOS,8378
UCR,916
PS,1906
AMPLIO,12155
DESARROLLO,76600
INFLUYENTES,2709
CITARSE,660
1868,3593
1874,3129
1880,5002
1886,3665
1898,4865
1904,5425
ACTOS,14374
REPRESIÓN,4593
ESTABLECIENDO,2888
ELECCIÓN,17435
PRESIDENCIAL,7813
DERROCADOS,84
1916,6152
1922,7064
1928,8551
MOVIMIENTO,51477
ESTUDIANTIL,3093
EXTENDIÓ,4820
TODA,81250
LATINA,11927
GOLPES,4072
INESTABILIDAD,2280
CONTEXTO,13989
SIGUIÓ,15519
1929,8527
PRIMERO,53996
DERROCAR,1431
HIPÓLITO,1042
YRIGOYEN,768
CONOCIDA,52482
INFAME,532
ANALIZA,1688
CRÍTICAMENTE,286
TOMADO,8841
MANERA,74726
GENERALIZADA,1730
DESARROLLÓ,13908
FINALIZÓ,6370
GOLPE,13636
NEUTRAL,5010
UNIÓ,12756
ELEGIDO,29806
CARISMÁTICA,288
ESPOSA,32472
ENCABEZÓ,1696
ACENTO,3049
RECONOCER,5580
PERONISMO,1049
CONTÓ,8122
ADHESIÓN,2301
PROFUNDA,6331
POLARIZACIÓN,900
DIVIDIÓ,3093
PERONISTAS,348
PERÓN,2535
DERROCADO,1336
NUEVO,135538
TOMÓ,20685
PROPIO,53734
EXILIÓ,1194
EXTRANJERO,9045
PARTICULARIDAD,1806
ASUMIDO,1261
DERROCAMIENTO,1162
ARRESTO,1999
FRONDIZI,402
ALEGANDO,2347
NOMBRAMIENTO,4593
VACÍO,6414
FORMAL,6723
GUIDO,1783
VERDADERO,12772
MATERIAL,33116
RESIDÍA,1402
ESFERA,4382
COMIENZAN,7701
DISPUTAS,2855
CASTRENSES,133
INICIÁNDOSE,888
ENFRENTAMIENTO,6713
COLORADOS,581
AZULES,4766
FACCIÓN,2226
QUEDO,2354
PRESTIGIADA,64
EXPONENTE,1941
ONGANÍA,105
OPTARÍA,104
MANDATO,9688
DERROCARÍA,41
ILLIA,197
POSTERIORI,530
SERÍA,58366
ESTABLECERÍA,320
DICTATORIAL,499
PERMANENTE,13212
1966,15660
1973,20043
CARACTERIZARON,496
CRECIENTE,7721
VIOLENCIA,9864
ACONTECIMIENTOS,13200
DESTACADOS,12901
LEGALIZADO,217
TRIUNFÓ,1085
PRESIDENCIALES,3847
TERCERA,36055
MORIRÍA,1113
SUCEDIÓ,9325
VICEPRESIDENTA,606
CARACTERIZÓ,2393
ACELERADO,1081
INTERNA,10068
PRODUCTO,21747
AUTODENOMINADO,358
DICTADURA,7072
SISTEMÁTICO,1119
SECUESTRO,2724
TORTURA,2033
—LA,511
—,57907
HUBO,23011
CANTIDAD,42699
CIFRA,6871
EXACTA,3894
REGISTRÓ,2666
961,500
CASOS,41459
ORGANISMOS,9051
30,89935
INDEMNIZACIONES,338
OTORGADAS,508
FAMILIARES,9565
DESAPARECIDOS,2370
LLEGA,28957
GRAVE,9413
CRISIS,18762
BORDE,7889
AUMENTO,14030
ESPECULATIVO,243
FACTORES,11777
COLAPSO,2317
REGRESO,17182
DEMOCRACIA,8276
RESTABLECIDA,335
1984,26286
CONSULTA,10531
PROPUESTA,18188
SANTA,77134
RECONOCE,6792
TRAZADA,409
LAUDO,327
ARBITRAL,539
BEAGLE,558
OTORGÓ,5308
CHILE,44864
MARINO,6364
DISPUTA,8122
MEDIDAS,14425
INVESTIGAR,4308
OCURRIDOS,1533
ARMADAS,6307
CONSOLIDÓ,1688
INSTITUCIONES,17387
DEMOCRÁTICAS,1364
JUNTAS,5623
PROCESADOS,701
CONDENADOS,2362
AFECTADA,3133
GOBERNABILIDAD,272
ALFONSÍN,286
OBLIGADO,8862
RENUNCIAR,3242
HACER,89000
ENTREGA,13049
ANTICIPADA,372
ANTICIPACIÓN,611
SUCESOR,8956
DETUVO,2405
APOYADA,2074
OLA,3242
PRIVATIZACIONES,184
REDUCCIÓN,7599
ARANCELES,406
IMPORTADOS,754
DESREGULACIÓN,124
MERCADOS,6208
CONTRIBUYERON,1720
AUMENTAR,8644
EXPORTACIONES,2166
ESTABLES,1980
ABRIERON,2000
DESINDUSTRIALIZACIÓN,60
IMPOSIBILIDAD,2096
COMPETENCIA,13380
DEBILITADA,379
INDUSTRIA,25780
VULNERABLE,1563
AUMENTARON,1186
DESEMPLEO,1424
POBREZA,5593
PRECARIEDAD,290
LIMÍTROFE,807
RESUELTA,674
FALLO,3614
SENTENCIÓ,323
ARGUMENTACIÓN,1580
481,1028
KILÓMETROS,24674
CUADRADOS,7737
HALLABA,3647
CONVALIDADA,13
RECHAZÓ,4927
PEDIDO,4700
RECONSIDERACIÓN,69
BRASILEÑA,3070
PRECIPITARON,173
SALIDA,21751
CAPITALES,3769
ABRIENDO,1871
CAMINO,36777
RECESIÓN,783
DURARÍA,1092
ESAS,18134
CIRCUNSTANCIAS,7604
DICIEMBRE,53379
FORMABA,5002
FUGA,3693
MASIVA,4231
DISPUSO,3297
CONGELACIÓN,684
DEPÓSITOS,4142
POPULARMENTE,5009
CULMINÓ,2341
SEMANAS,17892
LEGISLATIVA,2517
DEUDA,4244
EXTERNA,5524
DUHALDE,207
DEVALUÓ,67
PESO,22504
DANDO,18331
CONVERTIBILIDAD,116
DEVALUACIÓN,364
PRÁCTICA,22218
INDUSTRIALIZACIÓN,1591
SUSTITUCIÓN,4486
IMPORTACIONES,1217
SUPERÁVIT,202
EMPEZÓ,26813
ESTABILIZARSE,136
ESCINDIDO,239
NACIONALIZARON,28
PRIVATIZADAS,62
CONSIDERABLE,6988
DISMINUCIÓN,4654
BASADA,18199
GENUINOS,161
ARRASTRADOS,393
REACTIVACIÓN,490
AGROPECUARIO,699
AGROINDUSTRIAL,282
INDUSTRIAL,19511
REDUCIENDO,2173
PROGRESIVAMENTE,3005
SUBSIDIOS,743
PLANES,12086
REGRESABA,754
INFLACIÓN,1761
ELEGIDA,5213
VOTO,19805
NÉSTOR,1258
KIRCHNER,524
PROTESTA,4497
PRODUCTORES,7166
RURALES,6709
RETENCIONES,222
APLICADAS,1605
EXPORTACIÓN,3911
DICHO,44408
PARO,2018
CORTES,9379
RUTA,22807
SITUACIONES,8514
DESABASTECIMIENTO,113
CACEROLAZOS,54
ENFRENTÓ,5992
IMPULSANDO,552
AUTOMOTRIZ,637
CRÉDITOS,6777
TRABAJADORES,14957
MANTENIDO,4929
TODAS,93038
REFORMAS,7925
CONSTITUCIONALES,1900
REALIZADAS,8922
FORMÓ,21971
FEDERATIVA,453
DISOLUCIÓN,5469
INCORPORACIÓN,5108
CONSTITUYENDO,1697
NACIONALES,29908
EXPLICITADO,36
121,3914
CONSERVAN,7856
DELEGADO,3622
EXPRESAMENTE,1988
RESERVADO,1715
PACTOS,856
ESPECIALES,18595
VIGENTE,4426
RESULTA,15394
TEXTO,33341
DENOMINACIONES,3685
UTILIZADAS,5526
LEYES,17564
DOBLE,22655
VUELTA,24187
CANDIDATO,16248
OPCIONES,5923
VOTADAS,174
HUBIERA,10083
OBTENIDO,8386
45,28016
VOTOS,23894
VÁLIDOS,1422
HABIENDO,9103
OPCIÓN,10239
VOTADA,735
EXISTIERA,678
VICEPRESIDENTE,8790
DURAN,1880
MANDATOS,977
REELEGIDOS,159
INMEDIATAMENTE,13310
GABINETE,5490
MINISTROS,6360
EJERCIDO,1687
INTEGRADO,8832
CÁMARAS,6794
REÚNE,5076
DIRECTOS,2966
PROPORCIONAL,2625
RENUEVAN,197
MITADES,798
PUDIENDO,5696
INDEFINIDAMENTE,864
ELECTOS,2521
TOMANDO,9584
DISTRITO,47721
VOTA,972
LISTA,64367
CANDIDATOS,8238
ELECTORAL,11299
PONGA,1715
CONTABA,19679
257,2056
CORRESPONDIÉNDOLE,160
SENADORES,3643
SUMANDO,1763
DIRECTO,18555
TERCIOS,2003
012,449
ELECTIVOS,133
OBLIGANDO,1339
INCLUIR,9969
MÍNIMO,10449
TERCIO,5117
INCREMENTADO,1299
NOTABLEMENTE,4322
SUDAMERICANO,2395
ESTANDO,9793
FEDERALES,4761
CÓDIGOS,4034
LEGALES,5179
PENAL,5938
AERONÁUTICO,673
MINERÍA,3135
ORGANISMO,9808
AUTÓNOMO,2605
ASISTENCIA,7503
TÉCNICA,27508
LEGALIDAD,1277
AUDITORÍA,644
FUNCIONA,8328
RECIBIR,13092
PROPÓSITO,12245
PUEDAN,10494
AFECTADOS,3604
ENCABEZADO,3064
CINCO,58743
JUECES,4488
ABOGADOS,2757
NOMBRADOS,2713
SENADO,7648
REQUIERE,11568
ELLO,58878
ATRIBUCIONESPE,2
TRIBUNALES,3712
INFERIORES,8584
ENCARGADOS,3065
RESOLVER,7445
REGULADOS,452
LEGISLACIÓN,5588
DESIGNACIÓN,4571
TERNA,393
SELECCIONADOS,2075
CONCURSO,16668
COMPOSICIÓN,19799
MULTISECTORIAL,80
CORRESPONDE,16873
PERMANECEN,3202
DURE,384
BUENA,35041
CONDUCTA,6129
REMOVIDOS,235
INFRACCIONES,436
LEGISLADORES,1015
AUTONOMÍA,8121
FUNCIONAL,3514
FINANCIERA,4469
FUNCIÓN,34945
PROMOVER,6599
ACTUACIÓN,17000
ART,13916
120,10545
DOCTRINA,7253
SOSTIENE,5191
EXTRA,7028
BICÉFALO,34
PROCURADOR,1582
DEFENSOR,4847
SITIO,37184
PROVINCIALES,3341
ADOPTADO,4519
AUTÓNOMAS,2345
MANTIENEN,5954
EXPLÍCITAMENTE,1985
CUENTAN,9737
REPUBLICANA,3599
REPRESENTATIVA,1672
PODERES,15027
REGULA,2047
SANCIONAR,422
CUESTIONES,7055
COMUNES,15081
RESERVADAS,458
INCISO,397
DURA,9443
REELEGIDO,1780
LEGISLATURA,5556
BICAMERAL,245
COMPATIBLE,3031
CORRESPONDIENTE,12140
CORTE,27814
PROVINCIAL,16860
REGIDOS,261
WEB,31419
LLEGAR,46678
SANCIONADA,657
CONFIRMÓ,4080
DESCENTRALIZACIÓN,835
COMUNAS,6601
RESTRICCIONES,3675
INFLUIDO,2702
CARECIERA,32
POLICÍA,21677
MOTIVADOS,460
APLICACIÓN,15840
TITULAR,14578
LLEVA,37526
EXIGE,3151
5º,3451
123º,13
MUNICIPIOS,27028
DIRIGEN,2337
DESTINOS,5975
JURISDICCIÓN,8504
EXTIENDE,10340
RURAL,13493
ALEDAÑA,250
OCASIONES,35257
LOCALIDADES,18430
EXTERIORES,9634
FORMA,210652
CONTRIBUIDO,2184
OPERACIONES,20425
PACIFICADORAS,19
RECONOCIMIENTO,18708
CONTRIBUCIONES,6754
PACIFICACIÓN,887
DESIGNÓ,2702
ENERO,54152
ADMINISTRADAS,582
ESPACIOS,12213
MARÍTIMOS,1014
CIRCUNDANTES,1275
MALVINAS,1845
ARGENTINAS,3538
RECLAMA,1171
CONSTITUYE,14113
—TODAS,6
REIVINDICACIONES,956
CONTINENTALES,1544
ANTÁRTIDA,1507
SUSPENDIDAS,505
VIRTUD,5761
